X1,Y1,Frames,ONX1,ONY1,Frames2
202.32,422.69,35202,NaN,NaN,35202
202.32,422.69,35203,NaN,NaN,35203
202.32,422.69,35204,NaN,NaN,35204
202.32,422.69,35205,NaN,NaN,35205
202.38,422.77,35206,NaN,NaN,35206
202.38,422.77,35207,NaN,NaN,35207
202.38,422.77,35208,NaN,NaN,35208
202.38,422.77,35209,NaN,NaN,35209
202.38,422.77,35210,NaN,NaN,35210
202.38,422.77,35211,NaN,NaN,35211
202.38,422.77,35212,NaN,NaN,35212
202.32,422.69,35213,NaN,NaN,35213
202.32,422.69,35214,NaN,NaN,35214
202.32,422.69,35215,NaN,NaN,35215
202.32,422.69,35216,NaN,NaN,35216
202.32,422.69,35217,NaN,NaN,35217
202.32,422.69,35218,NaN,NaN,35218
202.32,422.69,35219,NaN,NaN,35219
202.32,422.69,35220,NaN,NaN,35220
202.32,422.69,35221,NaN,NaN,35221
202.32,422.69,35222,NaN,NaN,35222
202.32,422.69,35223,NaN,NaN,35223
202.32,422.69,35224,NaN,NaN,35224
202.32,422.69,35225,NaN,NaN,35225
202.32,422.69,35226,NaN,NaN,35226
202.32,422.69,35227,NaN,NaN,35227
202.32,422.69,35228,NaN,NaN,35228
202.32,422.69,35229,NaN,NaN,35229
202.32,422.69,35230,NaN,NaN,35230
202.32,422.69,35231,NaN,NaN,35231
202.32,422.69,35232,NaN,NaN,35232
202.32,422.69,35233,NaN,NaN,35233
202.32,422.69,35234,NaN,NaN,35234
202.32,422.69,35235,NaN,NaN,35235
202.32,422.69,35236,NaN,NaN,35236
202.32,422.69,35237,NaN,NaN,35237
202.32,422.69,35238,NaN,NaN,35238
202.32,422.69,35239,NaN,NaN,35239
202.32,422.69,35240,NaN,NaN,35240
202.32,422.69,35241,NaN,NaN,35241
202.32,422.69,35242,NaN,NaN,35242
202.32,422.69,35243,NaN,NaN,35243
202.32,422.69,35244,NaN,NaN,35244
202.32,422.69,35245,NaN,NaN,35245
202.32,422.69,35246,NaN,NaN,35246
202.32,422.69,35247,NaN,NaN,35247
202.32,422.69,35248,NaN,NaN,35248
202.32,422.69,35249,NaN,NaN,35249
202.32,422.69,35250,NaN,NaN,35250
202.47,422.71,35251,NaN,NaN,35251
202.47,422.71,35252,NaN,NaN,35252
202.47,422.71,35253,NaN,NaN,35253
202.47,422.71,35254,NaN,NaN,35254
202.47,422.71,35255,NaN,NaN,35255
202.47,422.71,35256,NaN,NaN,35256
202.47,422.71,35257,NaN,NaN,35257
202.47,422.71,35258,NaN,NaN,35258
202.47,422.71,35259,NaN,NaN,35259
202.47,422.71,35260,NaN,NaN,35260
202.47,422.71,35261,NaN,NaN,35261
202.47,422.71,35262,NaN,NaN,35262
202.47,422.71,35263,NaN,NaN,35263
202.47,422.71,35264,NaN,NaN,35264
202.47,422.71,35265,NaN,NaN,35265
202.47,422.71,35266,NaN,NaN,35266
202.47,422.71,35267,NaN,NaN,35267
202.47,422.71,35268,NaN,NaN,35268
202.47,422.71,35269,NaN,NaN,35269
202.47,422.71,35270,NaN,NaN,35270
202.47,422.71,35271,NaN,NaN,35271
202.47,422.71,35272,NaN,NaN,35272
202.47,422.71,35273,NaN,NaN,35273
202.47,422.71,35274,NaN,NaN,35274
202.47,422.71,35275,NaN,NaN,35275
202.47,422.71,35276,NaN,NaN,35276
202.47,422.71,35277,NaN,NaN,35277
202.47,422.71,35278,NaN,NaN,35278
202.47,422.71,35279,NaN,NaN,35279
202.47,422.71,35280,NaN,NaN,35280
202.47,422.71,35281,NaN,NaN,35281
202.47,422.71,35282,NaN,NaN,35282
202.47,422.71,35283,NaN,NaN,35283
202.47,422.71,35284,NaN,NaN,35284
202.47,422.71,35285,NaN,NaN,35285
202.47,422.71,35286,NaN,NaN,35286
202.47,422.71,35287,NaN,NaN,35287
202.47,422.72,35288,NaN,NaN,35288
202.47,422.72,35289,NaN,NaN,35289
202.47,422.72,35290,NaN,NaN,35290
202.47,422.72,35291,NaN,NaN,35291
202.47,422.72,35292,NaN,NaN,35292
202.47,422.72,35293,NaN,NaN,35293
202.47,422.72,35294,NaN,NaN,35294
202.47,422.72,35295,NaN,NaN,35295
202.47,422.72,35296,NaN,NaN,35296
202.39,422.66,35297,NaN,NaN,35297
202.39,422.66,35298,NaN,NaN,35298
202.39,422.66,35299,NaN,NaN,35299
202.39,422.66,35300,NaN,NaN,35300
202.39,422.66,35301,NaN,NaN,35301
202.39,422.66,35302,NaN,NaN,35302
202.39,422.66,35303,NaN,NaN,35303
202.39,422.66,35304,NaN,NaN,35304
202.39,422.66,35305,NaN,NaN,35305
202.39,422.66,35306,NaN,NaN,35306
202.39,422.66,35307,NaN,NaN,35307
202.39,422.66,35308,NaN,NaN,35308
202.39,422.66,35309,NaN,NaN,35309
202.39,422.66,35310,NaN,NaN,35310
202.39,422.66,35311,NaN,NaN,35311
202.39,422.66,35312,NaN,NaN,35312
202.39,422.66,35313,NaN,NaN,35313
202.39,422.66,35314,NaN,NaN,35314
202.39,422.66,35315,NaN,NaN,35315
202.39,422.66,35316,NaN,NaN,35316
202.39,422.66,35317,NaN,NaN,35317
202.39,422.66,35318,NaN,NaN,35318
202.39,422.66,35319,NaN,NaN,35319
202.39,422.66,35320,NaN,NaN,35320
202.39,422.66,35321,NaN,NaN,35321
202.39,422.66,35322,NaN,NaN,35322
202.39,422.66,35323,NaN,NaN,35323
202.39,422.66,35324,NaN,NaN,35324
202.39,422.66,35325,NaN,NaN,35325
202.39,422.66,35326,NaN,NaN,35326
202.39,422.66,35327,NaN,NaN,35327
202.39,422.66,35328,NaN,NaN,35328
202.39,422.66,35329,NaN,NaN,35329
202.39,422.66,35330,NaN,NaN,35330
202.39,422.66,35331,NaN,NaN,35331
202.39,422.66,35332,NaN,NaN,35332
202.39,422.66,35333,NaN,NaN,35333
202.39,422.66,35334,NaN,NaN,35334
202.39,422.66,35335,NaN,NaN,35335
202.39,422.66,35336,NaN,NaN,35336
202.39,422.66,35337,NaN,NaN,35337
202.39,422.66,35338,NaN,NaN,35338
202.39,422.66,35339,NaN,NaN,35339
202.39,422.66,35340,NaN,NaN,35340
202.39,422.66,35341,NaN,NaN,35341
202.39,422.66,35342,NaN,NaN,35342
202.39,422.66,35343,NaN,NaN,35343
202.39,422.66,35344,NaN,NaN,35344
202.39,422.66,35345,NaN,NaN,35345
202.39,422.66,35346,NaN,NaN,35346
202.39,422.66,35347,NaN,NaN,35347
202.39,422.66,35348,NaN,NaN,35348
202.39,422.66,35349,NaN,NaN,35349
202.39,422.66,35350,NaN,NaN,35350
202.39,422.66,35351,NaN,NaN,35351
202.39,422.66,35352,NaN,NaN,35352
202.39,422.66,35353,NaN,NaN,35353
202.39,422.66,35354,NaN,NaN,35354
202.39,422.66,35355,NaN,NaN,35355
202.39,422.66,35356,NaN,NaN,35356
202.39,422.66,35357,NaN,NaN,35357
202.39,422.66,35358,NaN,NaN,35358
202.39,422.66,35359,NaN,NaN,35359
202.39,422.66,35360,NaN,NaN,35360
202.39,422.66,35361,NaN,NaN,35361
202.2,422.61,35362,NaN,NaN,35362
200.47,419.29,35363,NaN,NaN,35363
195.93,405.49,35364,NaN,NaN,35364
186.61,384.25,35365,NaN,NaN,35365
184.22,354.19,35366,NaN,NaN,35366
183.61,337.95,35367,NaN,NaN,35367
180.83,313.2,35368,NaN,NaN,35368
171.64,288.09,35369,NaN,NaN,35369
176.84,243.36,35370,NaN,NaN,35370
189.55,239.48,35371,NaN,NaN,35371
198.74,236.81,35372,NaN,NaN,35372
216.44,235.6,35373,NaN,NaN,35373
220.21,242.12,35374,NaN,NaN,35374
222.1,237.47,35375,NaN,NaN,35375
239.16,239.86,35376,NaN,NaN,35376
NaN,NaN,35377,NaN,NaN,35377
263.42,236.72,35378,NaN,NaN,35378
267.04,238.74,35379,NaN,NaN,35379
NaN,NaN,35380,NaN,NaN,35380
250.99,271.32,35381,NaN,NaN,35381
252.48,278.94,35382,NaN,NaN,35382
257.44,298.28,35383,NaN,NaN,35383
256.52,302.8,35384,NaN,NaN,35384
260.8,303.16,35385,NaN,NaN,35385
264.1,308.68,35386,NaN,NaN,35386
260.77,312.72,35387,NaN,NaN,35387
256.86,318.98,35388,NaN,NaN,35388
262.63,325.27,35389,NaN,NaN,35389
256.68,333.79,35390,NaN,NaN,35390
260.1,347.65,35391,NaN,NaN,35391
260.18,354.88,35392,NaN,NaN,35392
261.25,367.63,35393,NaN,NaN,35393
256.64,377.33,35394,NaN,NaN,35394
246.46,392.86,35395,NaN,NaN,35395
222.22,417.17,35396,NaN,NaN,35396
209.86,432.69,35397,NaN,NaN,35397
205.38,471.03,35398,NaN,NaN,35398
203.3,470.81,35399,NaN,NaN,35399
219.86,473.9,35400,NaN,NaN,35400
232.36,475.28,35401,NaN,NaN,35401
234.85,472.72,35402,NaN,NaN,35402
251.42,474.29,35403,NaN,NaN,35403
255.51,475.2,35404,NaN,NaN,35404
258.13,466.52,35405,NaN,NaN,35405
258.78,464.03,35406,NaN,NaN,35406
263.35,462.54,35407,NaN,NaN,35407
265.92,448.56,35408,NaN,NaN,35408
262.82,434.13,35409,NaN,NaN,35409
263.48,409.66,35410,NaN,NaN,35410
262.53,395.61,35411,NaN,NaN,35411
NaN,NaN,35412,NaN,NaN,35412
NaN,NaN,35413,NaN,NaN,35413
250.41,368.6,35414,NaN,NaN,35414
246.37,368.35,35415,NaN,NaN,35415
247.13,369.25,35416,NaN,NaN,35416
247.28,365.28,35417,NaN,NaN,35417
248.56,365.39,35418,NaN,NaN,35418
248.43,365.37,35419,NaN,NaN,35419
248.3,365.36,35420,NaN,NaN,35420
248.3,365.36,35421,NaN,NaN,35421
248.3,365.36,35422,NaN,NaN,35422
248.3,365.36,35423,NaN,NaN,35423
248.3,365.36,35424,NaN,NaN,35424
248.17,365.35,35425,NaN,NaN,35425
248.17,365.35,35426,NaN,NaN,35426
248.03,365.36,35427,NaN,NaN,35427
248.03,365.36,35428,NaN,NaN,35428
248.03,365.36,35429,NaN,NaN,35429
248.03,365.36,35430,NaN,NaN,35430
248.03,365.36,35431,NaN,NaN,35431
248.03,365.36,35432,NaN,NaN,35432
248.03,365.36,35433,NaN,NaN,35433
248.03,365.36,35434,NaN,NaN,35434
248.03,365.36,35435,NaN,NaN,35435
248.03,365.36,35436,NaN,NaN,35436
248.03,365.36,35437,NaN,NaN,35437
247.91,365.34,35438,NaN,NaN,35438
247.91,365.34,35439,NaN,NaN,35439
247.91,365.34,35440,NaN,NaN,35440
247.91,365.34,35441,NaN,NaN,35441
247.91,365.34,35442,NaN,NaN,35442
247.91,365.34,35443,NaN,NaN,35443
247.91,365.34,35444,NaN,NaN,35444
247.91,365.34,35445,NaN,NaN,35445
247.91,365.34,35446,NaN,NaN,35446
247.91,365.34,35447,NaN,NaN,35447
247.91,365.34,35448,NaN,NaN,35448
247.91,365.34,35449,NaN,NaN,35449
247.91,365.34,35450,NaN,NaN,35450
247.91,365.34,35451,NaN,NaN,35451
247.91,365.34,35452,NaN,NaN,35452
247.91,365.34,35453,NaN,NaN,35453
247.91,365.34,35454,NaN,NaN,35454
247.91,365.34,35455,NaN,NaN,35455
247.91,365.34,35456,NaN,NaN,35456
247.91,365.34,35457,NaN,NaN,35457
247.91,365.34,35458,NaN,NaN,35458
247.91,365.34,35459,NaN,NaN,35459
247.91,365.34,35460,NaN,NaN,35460
247.91,365.34,35461,NaN,NaN,35461
247.91,365.34,35462,NaN,NaN,35462
247.91,365.34,35463,NaN,NaN,35463
247.91,365.34,35464,NaN,NaN,35464
247.91,365.34,35465,NaN,NaN,35465
247.91,365.34,35466,NaN,NaN,35466
247.91,365.34,35467,NaN,NaN,35467
247.91,365.34,35468,NaN,NaN,35468
247.91,365.34,35469,NaN,NaN,35469
247.91,365.34,35470,NaN,NaN,35470
247.91,365.34,35471,NaN,NaN,35471
247.91,365.34,35472,NaN,NaN,35472
247.91,365.34,35473,NaN,NaN,35473
247.91,365.34,35474,NaN,NaN,35474
247.91,365.34,35475,NaN,NaN,35475
248.17,365.41,35476,NaN,NaN,35476
248.17,365.41,35477,NaN,NaN,35477
248.17,365.41,35478,NaN,NaN,35478
248.17,365.41,35479,NaN,NaN,35479
248.17,365.41,35480,NaN,NaN,35480
247.83,365.36,35481,NaN,NaN,35481
247.83,365.36,35482,NaN,NaN,35482
247.83,365.36,35483,NaN,NaN,35483
247.83,365.36,35484,NaN,NaN,35484
247.83,365.36,35485,NaN,NaN,35485
247.83,365.36,35486,NaN,NaN,35486
247.83,365.36,35487,NaN,NaN,35487
247.83,365.36,35488,NaN,NaN,35488
247.83,365.36,35489,NaN,NaN,35489
247.83,365.36,35490,NaN,NaN,35490
247.83,365.36,35491,NaN,NaN,35491
247.83,365.36,35492,NaN,NaN,35492
247.83,365.36,35493,NaN,NaN,35493
247.83,365.36,35494,NaN,NaN,35494
247.83,365.36,35495,NaN,NaN,35495
247.83,365.36,35496,NaN,NaN,35496
247.83,365.36,35497,NaN,NaN,35497
247.83,365.36,35498,NaN,NaN,35498
247.83,365.36,35499,NaN,NaN,35499
247.83,365.36,35500,NaN,NaN,35500
247.83,365.36,35501,NaN,NaN,35501
247.83,365.36,35502,NaN,NaN,35502
247.83,365.36,35503,NaN,NaN,35503
247.83,365.36,35504,NaN,NaN,35504
247.83,365.36,35505,NaN,NaN,35505
247.83,365.36,35506,NaN,NaN,35506
247.83,365.36,35507,NaN,NaN,35507
247.83,365.36,35508,NaN,NaN,35508
247.83,365.36,35509,NaN,NaN,35509
247.83,365.36,35510,NaN,NaN,35510
247.83,365.36,35511,NaN,NaN,35511
247.83,365.36,35512,NaN,NaN,35512
247.83,365.36,35513,NaN,NaN,35513
247.91,365.34,35514,NaN,NaN,35514
247.91,365.34,35515,NaN,NaN,35515
247.91,365.34,35516,NaN,NaN,35516
247.91,365.34,35517,NaN,NaN,35517
247.91,365.34,35518,NaN,NaN,35518
247.91,365.34,35519,NaN,NaN,35519
247.91,365.34,35520,NaN,NaN,35520
247.91,365.34,35521,NaN,NaN,35521
247.91,365.34,35522,NaN,NaN,35522
247.91,365.34,35523,NaN,NaN,35523
247.91,365.34,35524,NaN,NaN,35524
247.91,365.34,35525,NaN,NaN,35525
247.91,365.34,35526,NaN,NaN,35526
247.91,365.34,35527,NaN,NaN,35527
247.91,365.34,35528,NaN,NaN,35528
247.91,365.34,35529,NaN,NaN,35529
247.91,365.34,35530,NaN,NaN,35530
247.91,365.34,35531,NaN,NaN,35531
247.91,365.34,35532,NaN,NaN,35532
247.91,365.34,35533,NaN,NaN,35533
247.91,365.34,35534,NaN,NaN,35534
247.91,365.34,35535,NaN,NaN,35535
247.91,365.34,35536,NaN,NaN,35536
247.91,365.34,35537,NaN,NaN,35537
247.91,365.34,35538,NaN,NaN,35538
247.91,365.34,35539,NaN,NaN,35539
247.91,365.34,35540,NaN,NaN,35540
247.91,365.34,35541,NaN,NaN,35541
247.91,365.34,35542,NaN,NaN,35542
247.91,365.34,35543,NaN,NaN,35543
247.91,365.34,35544,NaN,NaN,35544
247.91,365.34,35545,NaN,NaN,35545
247.91,365.34,35546,NaN,NaN,35546
247.91,365.34,35547,NaN,NaN,35547
247.91,365.34,35548,NaN,NaN,35548
247.91,365.34,35549,NaN,NaN,35549
247.91,365.34,35550,NaN,NaN,35550
248.08,365.37,35551,NaN,NaN,35551
248.17,365.41,35552,NaN,NaN,35552
248.17,365.41,35553,NaN,NaN,35553
248.17,365.41,35554,NaN,NaN,35554
248.17,365.41,35555,NaN,NaN,35555
248.17,365.41,35556,NaN,NaN,35556
248.17,365.41,35557,NaN,NaN,35557
248.17,365.41,35558,NaN,NaN,35558
248.17,365.41,35559,NaN,NaN,35559
248.17,365.41,35560,NaN,NaN,35560
248.17,365.41,35561,NaN,NaN,35561
248.17,365.41,35562,NaN,NaN,35562
248.17,365.41,35563,NaN,NaN,35563
248.17,365.41,35564,NaN,NaN,35564
248.17,365.41,35565,NaN,NaN,35565
248.17,365.41,35566,NaN,NaN,35566
248.17,365.41,35567,NaN,NaN,35567
248.17,365.41,35568,NaN,NaN,35568
248.17,365.41,35569,NaN,NaN,35569
248.17,365.41,35570,NaN,NaN,35570
248.17,365.41,35571,NaN,NaN,35571
248.17,365.41,35572,NaN,NaN,35572
248.17,365.41,35573,NaN,NaN,35573
248.17,365.41,35574,NaN,NaN,35574
248.17,365.41,35575,NaN,NaN,35575
248.17,365.41,35576,NaN,NaN,35576
248.17,365.41,35577,NaN,NaN,35577
248.17,365.41,35578,NaN,NaN,35578
248.17,365.41,35579,NaN,NaN,35579
248.17,365.41,35580,NaN,NaN,35580
248.17,365.41,35581,NaN,NaN,35581
248.17,365.41,35582,NaN,NaN,35582
248.17,365.41,35583,NaN,NaN,35583
248.17,365.41,35584,NaN,NaN,35584
248.08,365.37,35585,NaN,NaN,35585
248.08,365.37,35586,NaN,NaN,35586
248.08,365.37,35587,NaN,NaN,35587
248.08,365.37,35588,NaN,NaN,35588
248.08,365.37,35589,NaN,NaN,35589
248.08,365.37,35590,NaN,NaN,35590
248.08,365.37,35591,NaN,NaN,35591
248.08,365.37,35592,NaN,NaN,35592
248.08,365.37,35593,NaN,NaN,35593
248.08,365.37,35594,NaN,NaN,35594
248.15,365.34,35595,NaN,NaN,35595
248.15,365.34,35596,NaN,NaN,35596
248.15,365.34,35597,NaN,NaN,35597
248.15,365.34,35598,NaN,NaN,35598
248.15,365.34,35599,NaN,NaN,35599
248.15,365.34,35600,NaN,NaN,35600
248.15,365.34,35601,NaN,NaN,35601
248.15,365.34,35602,NaN,NaN,35602
248.15,365.34,35603,NaN,NaN,35603
248.15,365.34,35604,NaN,NaN,35604
248.15,365.34,35605,NaN,NaN,35605
248.15,365.34,35606,NaN,NaN,35606
248.15,365.34,35607,NaN,NaN,35607
248.15,365.34,35608,NaN,NaN,35608
248.15,365.34,35609,NaN,NaN,35609
248.15,365.34,35610,NaN,NaN,35610
248.15,365.34,35611,NaN,NaN,35611
248.15,365.34,35612,NaN,NaN,35612
248.15,365.34,35613,NaN,NaN,35613
248.15,365.34,35614,NaN,NaN,35614
248.15,365.34,35615,NaN,NaN,35615
248.15,365.34,35616,NaN,NaN,35616
249.19,364.52,35617,NaN,NaN,35617
251.96,370.44,35618,NaN,NaN,35618
253.78,394.02,35619,NaN,NaN,35619
256.05,412.58,35620,NaN,NaN,35620
257.59,425.86,35621,NaN,NaN,35621
260.29,452.03,35622,NaN,NaN,35622
256.76,459.5,35623,NaN,NaN,35623
264.82,473.09,35624,NaN,NaN,35624
270,464.19,35625,NaN,NaN,35625
NaN,NaN,35626,NaN,NaN,35626
252.89,449.43,35627,NaN,NaN,35627
251.78,450.97,35628,NaN,NaN,35628
243.12,458.52,35629,NaN,NaN,35629
215,465.17,35630,NaN,NaN,35630
205.4,464.41,35631,NaN,NaN,35631
179.57,466.03,35632,NaN,NaN,35632
174.66,464.61,35633,NaN,NaN,35633
171.76,470.51,35634,NaN,NaN,35634
163.33,462.19,35635,NaN,NaN,35635
147.11,460.19,35636,NaN,NaN,35636
126.58,463.36,35637,NaN,NaN,35637
107.77,459.48,35638,NaN,NaN,35638
86.871,456.29,35639,NaN,NaN,35639
50.337,462.51,35640,NaN,NaN,35640
39.615,473.05,35641,NaN,NaN,35641
41.347,472.54,35642,NaN,NaN,35642
37.759,475.84,35643,NaN,NaN,35643
36.916,481.48,35644,NaN,NaN,35644
43.197,478.93,35645,NaN,NaN,35645
NaN,NaN,35646,NaN,NaN,35646
NaN,NaN,35647,NaN,NaN,35647
74.568,469.59,35648,NaN,NaN,35648
75.333,461.2,35649,NaN,NaN,35649
72.093,456.08,35650,NaN,NaN,35650
70.227,449.56,35651,NaN,NaN,35651
71.805,447.93,35652,NaN,NaN,35652
73.466,450.76,35653,NaN,NaN,35653
74.046,451.79,35654,NaN,NaN,35654
74.253,451.67,35655,NaN,NaN,35655
74.12,451.87,35656,NaN,NaN,35656
74.108,451.93,35657,NaN,NaN,35657
74.301,451.86,35658,NaN,NaN,35658
74.458,451.78,35659,NaN,NaN,35659
74.452,451.82,35660,NaN,NaN,35660
74.365,451.89,35661,NaN,NaN,35661
74.31,452,35662,NaN,NaN,35662
74.31,452,35663,NaN,NaN,35663
74.31,452,35664,NaN,NaN,35664
74.31,452,35665,NaN,NaN,35665
74.31,452,35666,NaN,NaN,35666
74.31,452,35667,NaN,NaN,35667
74.31,452,35668,NaN,NaN,35668
74.31,452,35669,NaN,NaN,35669
74.31,452,35670,NaN,NaN,35670
74.31,452,35671,NaN,NaN,35671
74.31,452,35672,NaN,NaN,35672
74.31,452,35673,NaN,NaN,35673
74.31,452,35674,NaN,NaN,35674
74.31,452,35675,NaN,NaN,35675
74.31,452,35676,NaN,NaN,35676
74.31,452,35677,NaN,NaN,35677
74.31,452,35678,NaN,NaN,35678
74.31,452,35679,NaN,NaN,35679
74.31,452,35680,NaN,NaN,35680
74.205,452.07,35681,NaN,NaN,35681
74.205,452.07,35682,NaN,NaN,35682
74.205,452.07,35683,NaN,NaN,35683
74.205,452.07,35684,NaN,NaN,35684
74.205,452.07,35685,NaN,NaN,35685
74.205,452.07,35686,NaN,NaN,35686
74.205,452.07,35687,NaN,NaN,35687
74.205,452.07,35688,NaN,NaN,35688
74.205,452.07,35689,NaN,NaN,35689
74.205,452.07,35690,NaN,NaN,35690
74.205,452.07,35691,NaN,NaN,35691
74.205,452.07,35692,NaN,NaN,35692
74.205,452.07,35693,NaN,NaN,35693
74.205,452.07,35694,NaN,NaN,35694
74.205,452.07,35695,NaN,NaN,35695
74.244,452.1,35696,NaN,NaN,35696
74.244,452.1,35697,NaN,NaN,35697
74.353,452.04,35698,NaN,NaN,35698
74.353,452.04,35699,NaN,NaN,35699
74.353,452.04,35700,NaN,NaN,35700
74.353,452.04,35701,NaN,NaN,35701
74.353,452.04,35702,NaN,NaN,35702
74.353,452.04,35703,NaN,NaN,35703
74.353,452.04,35704,NaN,NaN,35704
74.353,452.04,35705,NaN,NaN,35705
74.353,452.04,35706,NaN,NaN,35706
74.353,452.04,35707,NaN,NaN,35707
74.353,452.04,35708,NaN,NaN,35708
74.353,452.04,35709,NaN,NaN,35709
74.353,452.04,35710,NaN,NaN,35710
74.353,452.04,35711,NaN,NaN,35711
74.353,452.04,35712,NaN,NaN,35712
74.353,452.04,35713,NaN,NaN,35713
74.353,452.04,35714,NaN,NaN,35714
74.353,452.04,35715,NaN,NaN,35715
74.353,452.04,35716,NaN,NaN,35716
74.353,452.04,35717,NaN,NaN,35717
74.353,452.04,35718,NaN,NaN,35718
74.353,452.04,35719,NaN,NaN,35719
74.384,452.05,35720,NaN,NaN,35720
74.384,452.05,35721,NaN,NaN,35721
74.384,452.05,35722,NaN,NaN,35722
74.384,452.05,35723,NaN,NaN,35723
74.384,452.05,35724,NaN,NaN,35724
74.384,452.05,35725,NaN,NaN,35725
74.384,452.05,35726,NaN,NaN,35726
74.384,452.05,35727,NaN,NaN,35727
74.384,452.05,35728,NaN,NaN,35728
74.384,452.05,35729,NaN,NaN,35729
74.384,452.05,35730,NaN,NaN,35730
74.384,452.05,35731,NaN,NaN,35731
74.384,452.05,35732,NaN,NaN,35732
74.384,452.05,35733,NaN,NaN,35733
74.138,452.31,35734,NaN,NaN,35734
74.138,452.3,35735,NaN,NaN,35735
74.64,451.98,35736,NaN,NaN,35736
74.258,452.43,35737,NaN,NaN,35737
74.271,452.75,35738,NaN,NaN,35738
74.793,452.17,35739,NaN,NaN,35739
74.818,452.08,35740,NaN,NaN,35740
74.988,451.95,35741,NaN,NaN,35741
74.81,452.12,35742,NaN,NaN,35742
74.819,452.14,35743,NaN,NaN,35743
74.819,452.14,35744,NaN,NaN,35744
74.819,452.14,35745,NaN,NaN,35745
74.819,452.14,35746,NaN,NaN,35746
74.819,452.14,35747,NaN,NaN,35747
74.819,452.14,35748,NaN,NaN,35748
74.819,452.14,35749,NaN,NaN,35749
74.819,452.14,35750,NaN,NaN,35750
74.819,452.14,35751,NaN,NaN,35751
74.819,452.14,35752,NaN,NaN,35752
74.819,452.14,35753,NaN,NaN,35753
74.819,452.14,35754,NaN,NaN,35754
74.819,452.14,35755,NaN,NaN,35755
74.819,452.14,35756,NaN,NaN,35756
74.786,452.2,35757,NaN,NaN,35757
74.786,452.2,35758,NaN,NaN,35758
74.75,452.39,35759,NaN,NaN,35759
74.686,452.5,35760,NaN,NaN,35760
74.776,452.52,35761,NaN,NaN,35761
74.566,452.67,35762,NaN,NaN,35762
74.566,452.67,35763,NaN,NaN,35763
74.361,452.81,35764,NaN,NaN,35764
74.464,452.73,35765,NaN,NaN,35765
74.714,452.5,35766,NaN,NaN,35766
74.881,452.44,35767,NaN,NaN,35767
75.034,452.2,35768,NaN,NaN,35768
75.034,452.2,35769,NaN,NaN,35769
75.034,452.2,35770,NaN,NaN,35770
75.034,452.2,35771,NaN,NaN,35771
75.034,452.2,35772,NaN,NaN,35772
75.034,452.2,35773,NaN,NaN,35773
75.034,452.2,35774,NaN,NaN,35774
75.034,452.2,35775,NaN,NaN,35775
75.034,452.2,35776,NaN,NaN,35776
75.034,452.2,35777,NaN,NaN,35777
75.034,452.2,35778,NaN,NaN,35778
75.034,452.2,35779,NaN,NaN,35779
75.034,452.2,35780,NaN,NaN,35780
75.034,452.2,35781,NaN,NaN,35781
75.034,452.2,35782,NaN,NaN,35782
75.034,452.2,35783,NaN,NaN,35783
75.034,452.2,35784,NaN,NaN,35784
75.034,452.2,35785,NaN,NaN,35785
75.034,452.2,35786,NaN,NaN,35786
75.034,452.2,35787,NaN,NaN,35787
75.034,452.2,35788,NaN,NaN,35788
75.034,452.2,35789,NaN,NaN,35789
75.034,452.2,35790,NaN,NaN,35790
75.034,452.2,35791,NaN,NaN,35791
75.034,452.2,35792,NaN,NaN,35792
75.034,452.2,35793,NaN,NaN,35793
75.034,452.2,35794,NaN,NaN,35794
75.034,452.2,35795,NaN,NaN,35795
75.034,452.2,35796,NaN,NaN,35796
75.034,452.2,35797,NaN,NaN,35797
75.034,452.2,35798,NaN,NaN,35798
75.034,452.2,35799,NaN,NaN,35799
75.034,452.2,35800,NaN,NaN,35800
75.034,452.2,35801,NaN,NaN,35801
75.034,452.2,35802,NaN,NaN,35802
75.034,452.2,35803,NaN,NaN,35803
75.034,452.2,35804,NaN,NaN,35804
75.034,452.2,35805,NaN,NaN,35805
75.034,452.2,35806,NaN,NaN,35806
75.034,452.2,35807,NaN,NaN,35807
75.034,452.2,35808,NaN,NaN,35808
75.034,452.2,35809,NaN,NaN,35809
75.034,452.2,35810,NaN,NaN,35810
75.034,452.2,35811,NaN,NaN,35811
75.034,452.2,35812,NaN,NaN,35812
75.034,452.2,35813,NaN,NaN,35813
75.034,452.2,35814,NaN,NaN,35814
75.034,452.2,35815,NaN,NaN,35815
75.034,452.2,35816,NaN,NaN,35816
75.034,452.2,35817,NaN,NaN,35817
75.034,452.2,35818,NaN,NaN,35818
75.034,452.2,35819,NaN,NaN,35819
75.034,452.2,35820,NaN,NaN,35820
75.034,452.2,35821,NaN,NaN,35821
75.034,452.2,35822,NaN,NaN,35822
75.034,452.2,35823,NaN,NaN,35823
74.022,449.8,35824,NaN,NaN,35824
74.263,450.57,35825,NaN,NaN,35825
81.35,464.77,35826,NaN,NaN,35826
80.035,465.02,35827,NaN,NaN,35827
92.488,470.79,35828,NaN,NaN,35828
119.67,469.81,35829,NaN,NaN,35829
126.4,468.52,35830,NaN,NaN,35830
118.52,471.17,35831,NaN,NaN,35831
116.55,472.46,35832,NaN,NaN,35832
95.464,481.11,35833,NaN,NaN,35833
73.517,479.16,35834,NaN,NaN,35834
60.135,481.72,35835,NaN,NaN,35835
56.347,472.12,35836,NaN,NaN,35836
55.882,470.03,35837,NaN,NaN,35837
54.636,469.31,35838,NaN,NaN,35838
